Invoice ID,first_name,last_name,address,phone1,phone2,email,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,CITY,STATE
484-22-8230,Lisbeth,Creecy,484 Barry St,01931-620849,01825-623398,lcreecy@gmail.com,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,1/8/19,20:08,Cash,363.23,4.761904762,18.1615,4.5,High Point,NC
830-58-2383,Eloisa,Faurote,7033 Micawber St,01337-695353,01747-999761,eloisa.faurote@hotmail.com,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2/8/19,15:26,Cash,127,4.761904762,6.35,8.6,Lynbrook,NY
559-98-9873,Shawana,Cantua,33 Vipond St,01413-348876,01659-621050,shawana@yahoo.com,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2/10/19,12:56,Ewallet,375.55,4.761904762,18.7775,5.2,Portland,OR
544-32-5024,Alyssa,Ansbro,85 Hero St,01632-887825,01585-967862,alyssa_ansbro@gmail.com,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,3/28/19,19:16,Credit card,199.16,4.761904762,9.958,6.4,Beloit,WI
318-12-0304,Kyoko,Mcmillian,77 Reading St #8,01235-173362,01371-735347,kyoko_mcmillian@gmail.com,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,1/23/19,12:20,Ewallet,30.61,4.761904762,1.5305,5.2,Worcester,MA
349-97-8902,Terry,Gauthier,274 Altcar Ave,01555-550015,01793-749131,tgauthier@yahoo.com,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,1/17/19,10:37,Ewallet,115.78,4.761904762,5.789,8.9,Miami,FL
421-95-9805,Sena,Langenbach,38 Avondale Rd #79,01756-678490,01836-695245,sena.langenbach@hotmail.com,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2/7/19,10:18,Credit card,28.96,4.761904762,1.448,6.2,Erie,PA
277-35-5865,Cristen,Nesset,4679 Curzon St,01354-864473,01994-347546,cnesset@nesset.co.uk,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,3/9/19,11:23,Cash,890.73,4.761904762,44.5365,6.7,Mesquite,TX
789-23-8625,Lashawn,Ker,13 Nelson Rd,01676-780022,01470-187069,lashawn.ker@gmail.com,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,1/24/19,11:45,Cash,279.66,4.761904762,13.983,7.2,Tullahoma,TN
284-54-4231,Wade,Sovel,2546 Hunter St,01712-978062,01317-960371,wade@hotmail.com,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,1/19/19,16:08,Credit card,80.93,4.761904762,4.0465,9,Paterson,NJ
443-59-0061,Whitney,Tishler,77 Mason St #650,01224-605237,01948-891701,whitney@gmail.com,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2/3/19,11:25,Ewallet,674.5,4.761904762,33.725,4.2,Homestead,FL
509-29-3912,Deja,Conatser,94 Wakefield St,01378-234592,01879-981256,deja.conatser@hotmail.com,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,3/20/19,12:24,Ewallet,348.48,4.761904762,17.424,4.2,Owings Mills,MD
327-40-9673,Earnestine,Casper,529 Stalmine Rd #3680,01807-346103,01260-744622,earnestine_casper@hotmail.com,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,1/13/19,19:51,Cash,435.6,4.761904762,21.78,6.9,Thousand Oaks,CA
840-19-2096,Frankie,Marruffo,52 Morningside Rd #1,01295-678319,01966-999493,fmarruffo@gmail.com,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,3/14/19,18:10,Ewallet,439.55,4.761904762,21.9775,4.4,Honolulu,HI
828-46-6863,Paola,Dease,94 Enid St,01333-642646,01419-231768,pdease@gmail.com,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,1/23/19,11:22,Credit card,591.18,4.761904762,29.559,4,Albany,GA
641-96-3695,Rodrigo,Hawkin,661 Great Crosshall St,01936-611490,01280-275755,rodrigo@hotmail.com,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2/7/19,17:55,Ewallet,260.76,4.761904762,13.038,8.5,Boston,MA
420-97-3340,Luther,Alsman,227 Albert Terrace,01536-639256,01494-500403,luther@gmail.com,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,3/28/19,15:30,Credit card,215.04,4.761904762,10.752,9.2,Hackensack,NJ
436-54-4512,Casey,Dondero,464 Back Nile St #618,01728-100333,01862-338494,casey.dondero@hotmail.com,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,3/20/19,19:44,Cash,91.61,4.761904762,4.5805,9.8,San Mateo,CA
670-79-6321,Ressie,Bontemps,42 Eastwood St,01996-854517,01616-608138,ressie_bontemps@bontemps.co.uk,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/19,15:27,Credit card,662.13,4.761904762,33.1065,4.9,Ontario,CA
852-62-7105,Sean,Schurman,2877 Grain St,01773-139510,01423-385669,sean.schurman@schurman.co.uk,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,1/12/19,11:25,Credit card,832.5,4.761904762,41.625,4.4,Oakland,CA
598-06-7312,Celestina,Pince,13 Stockdale St #779,01763-475078,01434-734867,cpince@pince.co.uk,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2/16/19,15:42,Cash,91.35,4.761904762,4.5675,6.8,Troy,NY
135-13-8269,Maira,Karas,9 Cropper St,01582-839217,01927-384903,maira.karas@yahoo.com,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,1/26/19,16:04,Cash,157.76,4.761904762,7.888,9.1,Clarks Summit,PA
816-57-2053,Beth,Barbone,3 Gaskell St,01210-926114,01521-151330,bbarbone@barbone.co.uk,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,3/9/19,12:37,Ewallet,121.74,4.761904762,6.087,8.7,Orange,NJ
628-90-8624,Wei,Nobel,5221 Royston St,01912-146880,01608-570699,wei_nobel@hotmail.com,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/19,14:41,Cash,825.8,4.761904762,41.29,5,Pittstown,NJ
856-66-2701,Melissia,Slotemaker,83 St Johns Lane #43,01515-360513,01936-295031,mslotemaker@gmail.com,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,1/25/19,14:19,Ewallet,159.9,4.761904762,7.995,7.5,Cocoa,FL
308-39-1707,Letha,Akey,603 Pall Mall,01694-424205,01605-583419,letha_akey@akey.co.uk,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,1/26/19,18:19,Credit card,12.09,4.761904762,0.6045,8.2,Bronx,NY
149-61-1929,Isaac,Semrad,76 Dawber St #6,01939-738818,01798-503274,isaac.semrad@semrad.co.uk,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,1/19/19,14:08,Credit card,641.9,4.761904762,32.095,6.7,Pearl City,HI
655-07-2265,Kristine,Klipfel,3380 Alexander St,01710-435506,01396-935784,kristine.klipfel@yahoo.com,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,3/5/19,16:38,Ewallet,234.93,4.761904762,11.7465,5.4,Denver,CO
589-02-8023,Odette,Moussette,216 Lissant St #8,01712-248851,01626-260974,odette_moussette@gmail.com,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,1/15/19,10:54,Credit card,167.54,4.761904762,8.377,7,Rockaway,NJ
420-04-7590,Hobert,Panfilov,92 Phythian St #614,01245-353227,01518-554407,hobert@gmail.com,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,3/18/19,11:29,Ewallet,299.1,4.761904762,14.955,4.7,Absecon,NJ
182-88-2763,Isadora,Mchughes,792 Queens Rd,01526-145485,01338-403471,isadora.mchughes@mchughes.co.uk,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,3/20/19,19:28,Credit card,239.73,4.761904762,11.9865,5,Plainfield,NJ
188-55-0967,Emily,Pogorelc,5196 York St,01416-913482,01439-493163,emily.pogorelc@yahoo.com,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,1/15/19,15:01,Credit card,664.7,4.761904762,33.235,5,Middleboro,MA
610-46-4100,Desire,Barresi,428 Kearsley St,01819-701096,01970-482055,desire@gmail.com,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,3/3/19,20:31,Credit card,202.65,4.761904762,10.1325,6,Chicago,IL
318-81-2368,Rosalind,Stamps,8 Chestnut St,01918-999052,01736-843257,rosalind.stamps@stamps.co.uk,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,3/19/19,12:16,Cash,46.2,4.761904762,2.31,6.3,Portland,OR
364-33-8584,Vernell,Connley,998 Roe St #6,01954-363885,01585-863534,vernell@hotmail.com,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,3/8/19,15:27,Cash,88.15,4.761904762,4.4075,8.5,Dallas,TX
665-63-9737,Micheline,Mathieson,3 Copenhagen Rd,01857-518738,01247-541211,micheline.mathieson@yahoo.com,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2/27/19,17:36,Ewallet,157.26,4.761904762,7.863,7.5,Chicago,IL
695-09-5146,Nathan,Outhouse,293 Vivian St,01555-702650,01364-499130,nathan.outhouse@gmail.com,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/19,20:00,Ewallet,296.37,4.761904762,14.8185,6.4,Findlay,OH
155-45-3814,Allene,Burau,8 Barlow St #6,01731-825958,01260-963065,allene.burau@hotmail.com,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/19,15:29,Ewallet,708.4,4.761904762,35.42,4.7,Riverside,CA
794-32-2436,Julie,Sakshaug,5 Shakspeare St #66,01225-180983,01641-570473,julie@gmail.com,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,3/27/19,15:08,Ewallet,111.34,4.761904762,5.567,6,Waco,TX
131-15-8856,Francisca,Shuhi,7 Carolina St,01345-878334,01639-663121,fshuhi@shuhi.co.uk,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,3/30/19,19:26,Credit card,580.16,4.761904762,29.008,4,Nashville,TN
273-84-2164,Marisha,Wilcoxon,52 Trowbridge St,01257-461104,01422-891030,marisha.wilcoxon@gmail.com,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2/16/19,15:53,Ewallet,60.25,4.761904762,3.0125,5.5,Milwaukee,WI
706-36-6154,Telma,Maraia,25 Village St,01500-649863,01531-881940,telma@maraia.co.uk,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,1/18/19,18:43,Ewallet,174.24,4.761904762,8.712,8.7,Preston,MD
778-89-7974,Luke,Crete,4 Peach St #5112,01375-820236,01268-175772,luke.crete@crete.co.uk,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,3/30/19,14:58,Cash,421.26,4.761904762,21.063,7.4,Irving,TX
574-31-8277,Hubert,Mias,3614 Old Hall St #604,01408-965643,01857-225719,hubert.mias@gmail.com,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,3/20/19,19:55,Cash,33.63,4.761904762,1.6815,5.6,Beverly Hills,CA
859-71-0933,Janella,Altobell,3768 Hey Green Rd,01746-505364,01411-597527,jaltobell@hotmail.com,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,1/16/19,15:10,Cash,30.98,4.761904762,1.549,6.3,Massapequa,NY
740-11-5257,Angelo,Lavista,97 Newlands St,01544-247601,01210-307796,angelo.lavista@gmail.com,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/19,16:44,Cash,247.4,4.761904762,12.37,7.1,Atlantic City,NJ
369-82-2676,Tran,Mandiola,6226 Maitland St,01609-235350,01957-151083,tran.mandiola@hotmail.com,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,1/15/19,18:22,Ewallet,378.3,4.761904762,18.915,7.8,Cincinnati,OH
563-47-4072,Reynalda,Vanhooser,891 Crocus St,01951-872658,01350-811035,reynalda@vanhooser.co.uk,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,1/22/19,11:52,Cash,334.86,4.761904762,16.743,9.9,Eugene,OR
742-04-5161,Salley,Rieger,1 Segrave St,01858-162078,01992-655281,salley.rieger@gmail.com,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2/3/19,17:24,Cash,727.8,4.761904762,36.39,7.3,Smithfield,NC
149-15-7606,Cheryll,Yurich,666 Moor Place,01780-380120,01494-202350,cheryll_yurich@yurich.co.uk,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,3/6/19,15:31,Ewallet,335.88,4.761904762,16.794,5.1,New York,NY
133-77-3154,Crista,Viengxay,1554 Christopher St,01976-784016,01584-387727,crista@yahoo.com,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2/16/19,18:04,Credit card,240.72,4.761904762,12.036,9.4,Phoenix,AZ
169-52-4504,Lino,Sutulovich,55 Margaret Rd,01316-590173,01980-890046,lino.sutulovich@gmail.com,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,3/14/19,14:13,Credit card,47.07,4.761904762,2.3535,5.8,Indianapolis,IN
250-81-7186,Galen,Wendorf,8830 Antonio St,01220-653456,01420-489285,galen.wendorf@wendorf.co.uk,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2/27/19,10:23,Credit card,99.69,4.761904762,4.9845,8,Syracuse,NY
562-12-5430,Gilbert,Langarica,82 Sinclair St,01455-565046,01432-324277,gilbert.langarica@gmail.com,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,1/18/19,10:11,Ewallet,264.45,4.761904762,13.2225,7.9,Cherry Hill,NJ
816-72-8853,Whitney,Goossen,7568 Atlas St,01255-383731,01392-955534,whitney.goossen@hotmail.com,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,1/29/19,15:48,Cash,139.65,4.761904762,6.9825,5.9,Garden City,NY
491-38-3499,Socorro,Abrahams,93 Clyde Rd #9,01311-567052,01387-779081,socorro_abrahams@abrahams.co.uk,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2/26/19,17:46,Credit card,55.45,4.761904762,2.7725,4.9,Little Rock,AR
322-02-2271,Mauricio,Flam,18 Nimrod St,01640-813748,01829-160968,mflam@gmail.com,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2/3/19,11:46,Cash,128.91,4.761904762,6.4455,9.3,Saint Paul,MN
842-29-4695,Phillip,Aloi,6 Cannock St,01490-898175,01867-710914,paloi@hotmail.com,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,1/16/19,12:07,Credit card,119.98,4.761904762,5.999,7.9,Philadelphia,PA
725-67-2480,Gilberto,Erixon,2258 Benedict St,01582-161403,01749-718702,gerixon@gmail.com,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,3/24/19,18:14,Credit card,352.5,4.761904762,17.625,5.9,Houma,LA
641-51-2661,Thad,Puskarich,9302 Ismay St #6,01506-152661,01686-258819,thad_puskarich@puskarich.co.uk,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2/12/19,14:45,Credit card,871,4.761904762,43.55,9.9,Ronkonkoma,NY
714-02-3114,Bambi,Favaron,3347 Lawrence Rd #456,01676-354943,01588-347636,bambi.favaron@yahoo.com,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2/21/19,11:39,Cash,197.6,4.761904762,9.88,7.7,Sacramento,CA
518-17-2983,Marshall,Kozikowski,47 Elwy St,01913-454226,01738-622885,marshall@hotmail.com,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2/4/19,15:44,Ewallet,194.52,4.761904762,9.726,7.6,Boise,ID
779-42-2410,Chery,Wiederin,553 Picton Rd,01274-659801,01411-236922,cwiederin@yahoo.com,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2/20/19,13:06,Ewallet,173.22,4.761904762,8.661,7.7,Round Rock,TX
190-14-3147,Eileen,Montecalvo,9986 Cantsfield St,01904-227024,01278-578708,eileen@yahoo.com,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2/23/19,20:43,Ewallet,71.88,4.761904762,3.594,6.4,Philadelphia,PA
408-66-6712,Melita,Szpak,1 Sussex St,01431-484822,01294-348695,melita.szpak@szpak.co.uk,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2/16/19,14:19,Ewallet,286.26,4.761904762,14.313,4.4,Hilo,HI
679-22-6530,Ashley,Jessie,9548 Ogwen St #84,01740-739731,01598-368995,ashley_jessie@jessie.co.uk,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,1/17/19,10:01,Credit card,81.24,4.761904762,4.062,4.1,Reno,NV
588-47-8641,Laila,Fend,57 St Georges Hill,01550-206220,01624-621665,lfend@gmail.com,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/19,19:30,Ewallet,560.4,4.761904762,28.02,4.4,Wheeling,IL
642-61-4706,Bobbie,Guillereault,385 Upper Hampton St #39,01496-781616,01606-682963,bguillereault@gmail.com,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,3/30/19,16:34,Cash,186.8,4.761904762,9.34,5.5,Randolph,NJ
576-31-4774,Dana,Paluszynski,6378 Lyell St #48,01847-224345,01907-198323,dpaluszynski@paluszynski.co.uk,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,3/2/19,13:10,Ewallet,220.23,4.761904762,11.0115,4,Spartanburg,SC
556-41-6224,Freida,Newyear,675 Falstaff St #170,01773-691786,01890-803440,freida_newyear@yahoo.com,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2/15/19,17:10,Credit card,269.12,4.761904762,13.456,9.3,Hampstead,MD
811-03-8790,Val,Cellucci,87 Pelops St,01387-155607,01488-893833,vcellucci@yahoo.com,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,3/1/19,10:22,Credit card,454.8,4.761904762,22.74,4.8,Mount Vernon,NY
242-11-3142,Horace,Knapp,5 Eyes St,01924-556297,01459-140651,horace.knapp@yahoo.com,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2/24/19,19:57,Cash,167.54,4.761904762,8.377,4.6,New York,NY
752-23-3760,Joana,Reinecke,2427 Olney St #7,01320-402522,01866-827990,jreinecke@reinecke.co.uk,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2/19/19,19:29,Credit card,448.56,4.761904762,22.428,7.3,Berkeley,CA
274-05-5470,Tiara,Schlichter,805 Westbank Rd,01270-562265,01769-234788,tiara_schlichter@schlichter.co.uk,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/19,18:30,Cash,293.88,4.761904762,14.694,6,Concord,MA
648-94-3045,Dacia,Swaisgood,36 Cranmer St #4697,01984-926059,01275-123842,dacia.swaisgood@swaisgood.co.uk,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2/7/19,14:27,Ewallet,589.5,4.761904762,29.475,8.1,San Francisco,CA
130-67-4723,Myong,Babineaux,2 Kirkdale Rd,01897-419567,01801-288675,mbabineaux@babineaux.co.uk,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,1/11/19,13:57,Ewallet,291,4.761904762,14.55,9.4,Paramus,NJ
528-87-5606,Gene,Bleile,4687 Atherton St,01257-354396,01546-626491,gene_bleile@bleile.co.uk,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2/12/19,19:43,Cash,39.48,4.761904762,1.974,6.5,Oakley,CA
320-85-2052,Kanisha,Difiora,513 Bailey St,01770-697837,01426-535429,kanisha@gmail.com,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,1/14/19,10:11,Credit card,34.81,4.761904762,1.7405,7,Chicago,IL
370-96-0655,Ayesha,Moeder,620 Old Leeds St,01284-871485,01800-737237,ayesha@gmail.com,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,1/9/19,13:46,Ewallet,295.92,4.761904762,14.796,7.1,Cedar Grove,NJ
105-10-6182,Lanie,Smalarz,5149 Maria Rd,01218-415062,01279-431606,lanie.smalarz@yahoo.com,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2/27/19,12:22,Ewallet,42.96,4.761904762,2.148,6.6,Perrysburg,OH
510-79-0415,Jaleesa,Polintan,8 Taylor St,01507-519053,01973-332478,jpolintan@polintan.co.uk,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,1/24/19,19:20,Ewallet,138.48,4.761904762,6.924,4.9,Gardena,CA
241-96-5076,Tamekia,Flotow,588 Venmore St,01794-317624,01958-330790,tamekia.flotow@hotmail.com,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,1/8/19,12:58,Credit card,98.2,4.761904762,4.91,6.4,Homosassa,FL
767-97-4650,Ula,Otey,1 Newby St,01291-565542,01581-469043,ula@hotmail.com,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,1/8/19,11:59,Credit card,129.66,4.761904762,6.483,8,Santa Clara,CA
648-83-1321,Rosendo,Ratel,5588 Lake St #903,01404-343160,01276-749323,rratel@yahoo.com,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/19,17:59,Cash,635.6,4.761904762,31.78,4.3,Hazleton,PA
173-57-2300,Timmy,Lintner,9112 Hardwick St,01651-232745,01711-826233,tlintner@hotmail.com,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,3/13/19,12:51,Cash,145.76,4.761904762,7.288,6.1,Jersey City,NJ
305-03-2383,Zita,Speltz,2395 Gloucester Pl,01368-497445,01215-755682,zita_speltz@yahoo.com,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2/15/19,10:36,Cash,201.3,4.761904762,10.065,7.5,San Ramon,CA
394-55-6384,Aleisha,Lemm,341 Birchfield St,01341-997268,01864-899304,aleisha.lemm@gmail.com,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,1/25/19,13:38,Cash,631.71,4.761904762,31.5855,6.7,Bridgewater,NJ
266-20-6657,Naomi,Lavezzo,9854 Ranelagh Place,01469-888112,01367-310764,naomi.lavezzo@yahoo.com,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,3/12/19,19:39,Ewallet,385.28,4.761904762,19.264,5.2,Bohemia,NY
689-05-1884,Aretha,Bowling,8 Nova Scotia,01816-462521,01486-709301,aretha@hotmail.com,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,3/4/19,12:44,Cash,486.3,4.761904762,24.315,8.8,Thousand Oaks,CA
196-01-2849,Mila,Figuera,72 Lime Place,01300-650262,01573-159208,mila_figuera@yahoo.com,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2/10/19,13:56,Cash,513.66,4.761904762,25.683,9.5,Somerville,NJ
372-62-5264,Orville,Zuehl,907 Denman St,01998-694754,01752-405851,orville_zuehl@zuehl.co.uk,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,1/16/19,14:42,Cash,473.4,4.761904762,23.67,7.6,Beaverton,OR
800-09-8606,Gabriele,Geschke,5 Garfield St #9,01404-425588,01902-692529,gabriele@geschke.co.uk,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,1/29/19,19:45,Cash,436.85,4.761904762,21.8425,6.6,Salem,OR
182-52-7000,Kara,Jaquish,345 Feltwell Rd,01691-316298,01503-303797,kara@yahoo.com,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,1/1/19,20:26,Ewallet,108.16,4.761904762,5.408,6.9,Riverton,NJ
826-58-8051,Kenny,Lin,1 Towson St,01753-900033,01473-417906,kenny@lin.co.uk,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,1/6/19,19:46,Ewallet,248.76,4.761904762,12.438,4.3,Douglasville,GA
868-06-0466,Vashti,Sugai,4 Candia St #6,01311-723137,01528-551210,vashti@gmail.com,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2/19/19,19:38,Credit card,626.22,4.761904762,31.311,7.8,Jacksonville,FL
751-41-9720,Jordan,Handsaker,2 Cherry Lane,01793-443665,01964-984369,jordan_handsaker@gmail.com,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,1/12/19,16:18,Ewallet,975,4.761904762,48.75,8,Bangor,ME
626-43-7888,Carisa,Degenhardt,7 Britannia Ave #875,01911-775929,01913-319581,carisa.degenhardt@degenhardt.co.uk,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2/7/19,12:23,Ewallet,483.28,4.761904762,24.164,9.6,Kennedale,TX
176-64-7711,Audrie,Danaher,63 Brunswick Sq,01344-670413,01956-885635,adanaher@yahoo.com,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,3/27/19,19:11,Credit card,96.96,4.761904762,4.848,4.3,Buffalo,NY
